squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,category,priceClass
5724,31,1,1,24,54529,6,5,2007,1,1,4580,6318,479,1,9,Luxury,very_low
99609,23,0,0,68,28112,4,2,1996,1,0,6693,356,619,0,10,Basic,very_high
31244,99,1,0,34,10557,9,4,2000,0,0,9770,5349,594,0,1,Basic,low
31433,31,1,1,6,99374,6,5,2016,0,1,2568,2822,145,1,7,Basic,low
85757,94,1,0,99,64751,3,4,2009,0,0,6650,5873,367,1,0,Basic,very_high
26611,96,0,0,70,80867,1,5,1996,1,1,2145,6543,344,1,3,Basic,low
52887,86,0,1,30,7597,2,6,1996,0,1,840,5208,668,1,4,Basic,medium
38500,35,1,0,76,56809,8,2,1994,0,1,9151,3339,723,0,7,Basic,low
13559,59,0,1,100,49700,2,5,1990,0,1,8510,4428,186,1,7,Basic,very_low
43239,83,1,1,2,13809,5,8,1996,1,0,3420,4709,820,1,10,Luxury,medium
59159,62,0,0,80,90403,7,3,2017,1,1,1811,3602,428,1,7,Basic,medium
62277,35,1,1,59,99804,4,6,2019,1,0,7920,5846,392,1,2,Luxury,high
48659,84,1,0,46,70725,9,1,2009,0,0,2291,8732,933,0,2,Basic,medium
28920,1,1,0,72,88751,6,6,2007,1,0,6155,468,851,1,8,Basic,low
72350,63,0,1,70,30127,9,4,2021,0,1,3686,7360,397,1,4,Basic,high
61073,90,1,0,77,59566,7,3,1991,1,1,3484,5343,319,1,2,Basic,high
91395,66,0,0,71,97423,5,9,2017,0,1,3714,1724,223,1,2,Basic,very_high
58610,9,0,0,83,32703,3,2,2012,1,1,2014,6018,644,1,1,Basic,medium
3394,53,0,0,69,88935,3,7,2004,0,0,7541,5334,717,0,10,Basic,very_low
37582,17,1,1,27,58259,10,10,2009,1,1,7306,5317,324,0,7,Luxury,low
6597,10,1,0,83,10926,5,4,2014,0,0,3945,945,468,1,10,Basic,very_low
30126,9,0,1,34,87179,4,7,2004,1,0,355,492,309,0,4,Basic,low
33936,95,1,1,93,31995,4,8,2018,1,0,11,4743,590,1,9,Luxury,low
61129,44,1,1,33,91577,10,3,2008,1,0,8553,6798,440,0,10,Luxury,high
80266,22,0,0,75,59679,7,7,2002,1,0,7669,6651,135,0,6,Basic,very_high
34395,24,1,0,7,63633,8,5,1999,1,1,1417,1651,449,0,0,Basic,low
51212,83,0,1,81,43156,9,2,1997,1,1,783,465,932,1,5,Basic,medium
43215,68,1,0,4,58470,4,9,1998,1,1,1384,9464,535,0,6,Basic,medium
41225,22,0,1,84,6420,7,1,2019,0,1,7546,3371,395,0,9,Basic,medium
82733,48,1,1,87,84652,9,10,2018,1,0,2073,5732,869,0,4,Luxury,very_high
67491,21,0,0,57,5308,6,7,2007,1,0,1253,1592,254,1,0,Basic,high
31421,23,0,1,28,18747,10,2,2005,1,0,9438,8360,357,0,8,Basic,low
92151,67,1,0,90,6559,2,2,2014,0,1,7860,7803,455,1,5,Basic,very_high
76130,47,0,1,63,90886,6,8,2018,1,1,4019,7733,415,0,0,Basic,high
42540,68,1,1,51,14618,10,10,1999,0,0,7793,6433,231,0,2,Basic,medium
60244,31,0,1,46,8072,5,5,1993,0,0,6251,3604,930,0,5,Basic,high
17699,64,0,1,5,72796,10,3,1993,0,0,7008,374,920,0,6,Basic,very_low
14635,58,0,0,82,76291,4,8,1997,0,0,6425,3653,465,1,2,Basic,very_low
82927,71,0,1,54,14219,4,1,1994,0,1,2275,4216,784,1,3,Basic,very_high
75626,23,0,1,31,60854,8,4,2003,1,1,2591,5687,659,1,5,Basic,high
68369,86,1,0,19,94411,7,7,2010,1,1,3330,9662,292,0,2,Basic,high
60861,98,1,0,65,38651,3,5,2017,0,1,1595,4799,715,0,5,Basic,high
84288,81,0,1,6,14770,7,5,1994,1,0,7310,717,489,1,5,Basic,very_high
34338,41,0,0,95,96913,3,2,1996,0,0,5015,7523,251,0,9,Basic,low
6313,18,1,1,74,27295,9,6,2004,1,0,4979,3989,647,0,7,Luxury,very_low
60244,35,1,1,47,69892,6,10,1995,1,0,1418,923,344,0,7,Luxury,high
68275,93,0,1,54,82905,4,6,2020,1,0,3586,6606,104,1,6,Basic,high
48324,27,1,0,80,34094,7,9,2001,1,0,7317,6159,806,1,0,Basic,medium
67843,60,0,0,45,75296,3,4,2018,0,1,2665,9284,841,1,0,Basic,high
55558,74,0,1,85,66559,5,8,2020,1,1,867,5460,215,0,8,Basic,medium
56003,2,1,0,47,15467,5,1,2020,0,0,2105,4637,123,0,0,Basic,medium
33793,63,1,0,42,55220,2,4,2000,1,0,9494,4010,784,1,5,Basic,low
59036,70,0,0,96,55856,1,3,2010,0,1,2590,6174,339,1,4,Basic,medium
3818,4,0,0,32,45234,9,1,2011,1,1,6682,7735,546,1,3,Basic,very_low
31560,74,1,0,17,88534,10,10,2004,0,0,8088,3684,499,1,2,Basic,low
67448,43,0,0,15,91122,5,8,2000,0,0,1772,1618,549,1,10,Basic,high
76204,60,1,1,8,37849,1,5,1990,0,1,3727,901,540,1,7,Basic,high
73365,80,0,1,2,27930,5,5,2021,0,0,788,6935,274,0,7,Basic,high
20001,37,1,0,48,52650,2,8,2013,0,0,7270,9374,919,1,7,Basic,very_low
92716,48,0,0,3,34663,6,8,1991,0,1,9364,4010,731,1,7,Basic,very_high
63891,41,1,1,24,77669,10,2,2020,1,0,7812,7428,171,1,4,Luxury,high
92563,15,1,0,84,94496,4,4,2016,1,1,1455,2541,249,1,10,Basic,very_high
42052,69,1,0,68,79355,10,1,2016,0,1,1548,2218,833,0,7,Basic,medium
60307,34,0,0,31,86593,6,7,1991,0,1,9401,2016,230,0,2,Basic,high
84559,29,0,1,69,53057,7,7,2000,1,0,3573,9556,918,1,8,Basic,very_high
82557,76,1,1,85,75533,4,8,2013,0,1,2948,5016,697,0,3,Basic,very_high
47607,3,0,1,13,90954,7,6,2009,0,0,4708,3744,183,1,9,Basic,medium
57916,51,0,0,24,8801,8,1,1998,0,1,3831,5615,356,1,1,Basic,medium
64783,78,1,1,47,91563,2,6,2020,1,1,7710,9545,449,0,0,Luxury,high
55541,72,1,1,57,21160,5,3,2021,0,0,2339,8872,346,1,5,Basic,medium
56625,40,1,0,38,56065,8,10,2019,0,1,9272,8255,812,0,4,Basic,medium
76690,21,1,1,99,91395,1,1,1990,1,1,611,2112,181,1,8,Luxury,high
57035,7,0,1,24,19018,7,2,1998,1,1,21,9711,657,1,7,Basic,medium
6118,7,0,0,55,57362,4,1,2019,1,1,7278,4702,861,1,4,Basic,very_low
95238,100,1,0,54,1606,8,9,2019,0,1,1533,8203,395,0,1,Basic,very_high
1754,87,1,0,70,61786,1,6,2013,1,1,5466,4262,355,1,2,Basic,very_low
40286,85,0,1,51,21492,8,2,1993,1,0,5570,6932,500,1,9,Basic,medium
54780,70,0,1,3,31961,5,6,2017,1,1,2957,4536,704,1,3,Basic,medium
8976,38,0,0,48,66937,8,4,2007,0,1,1776,134,241,1,0,Basic,very_low
23172,83,0,0,19,1700,5,5,2015,1,0,7661,1185,435,0,2,Basic,low
78115,43,0,0,14,92195,10,5,1991,0,1,5121,5200,568,1,3,Basic,high
29004,29,1,1,53,78322,6,3,2021,0,1,3301,6940,411,0,2,Basic,low
19040,86,1,1,25,65682,9,8,2002,0,0,6629,433,415,0,7,Basic,very_low
96953,70,1,0,55,49615,2,9,2014,0,1,9651,3973,730,0,7,Basic,very_high
31042,48,0,0,53,34588,9,6,2003,1,0,907,3418,162,1,5,Basic,low
70753,66,0,1,38,28784,9,6,1991,1,1,5308,7336,204,0,7,Basic,high
61788,26,0,0,39,65261,5,7,2000,1,0,1256,3981,341,0,7,Basic,high
24415,18,1,1,79,79354,6,6,2002,0,1,7712,8172,153,0,3,Basic,low
60513,48,0,1,66,94459,6,7,2004,1,0,8616,6524,479,1,3,Basic,high
9147,42,1,0,89,6189,6,3,2000,0,1,8572,8015,489,0,6,Basic,very_low
94704,55,1,1,6,84914,5,7,2007,0,1,3351,6903,815,0,4,Basic,very_high
59885,28,1,1,25,35351,5,4,2010,1,0,2803,7183,944,1,3,Luxury,medium
97772,35,1,1,27,28602,3,2,1993,1,1,7671,5092,594,1,7,Luxury,very_high
34137,50,1,0,64,90521,7,8,2017,1,1,8569,2589,520,1,1,Basic,low
78037,11,1,1,65,83559,6,4,1998,0,1,2500,2644,924,0,8,Basic,high
67665,100,1,1,61,78493,1,9,2004,1,1,2212,420,825,0,10,Luxury,high
21581,26,0,0,77,32881,2,6,2007,0,0,9960,6450,811,1,0,Basic,low
10197,54,1,0,16,21179,5,6,2010,0,0,661,3989,896,0,1,Basic,very_low
59386,85,0,1,27,38284,8,4,2000,1,1,2341,2771,734,1,5,Basic,medium
46219,88,1,0,88,29524,6,9,2012,1,1,4624,4445,444,0,7,Basic,medium
25051,36,0,0,32,81086,9,5,1997,0,0,125,5497,978,0,1,Basic,low
636,47,0,1,59,29589,5,3,2001,0,1,4476,2053,899,0,8,Basic,very_low
74490,56,1,0,14,97806,5,3,2002,0,0,197,1068,405,0,8,Basic,high
64720,75,1,0,18,37108,7,9,1990,0,1,5702,8093,453,1,7,Basic,high
56701,60,1,1,34,91300,6,2,2008,0,0,9778,5920,396,0,4,Basic,medium
74922,65,1,1,1,69592,9,5,1997,0,1,3368,1456,574,1,4,Basic,high
67226,25,1,0,73,49694,7,9,2015,0,0,3250,8704,826,0,8,Basic,high
16806,10,1,0,19,32348,5,6,1998,0,1,5645,2749,997,0,0,Basic,very_low
98755,18,0,1,12,21268,4,2,2014,0,1,578,1471,273,0,8,Basic,very_high
67457,7,1,1,57,35135,7,2,2003,0,0,8367,8922,676,1,1,Basic,high
92594,8,0,1,27,30190,5,2,2016,0,1,5612,9224,124,1,1,Basic,very_high
26682,7,1,1,6,55531,8,4,2001,0,1,3514,1056,636,1,8,Basic,low
23614,53,1,0,90,9649,4,4,2020,1,1,1199,5240,671,0,8,Basic,low
1754,87,1,0,70,61786,1,6,2013,1,1,5466,4262,355,1,2,Basic,very_low
34893,45,1,1,21,37937,4,2,1995,0,0,3494,110,897,0,8,Basic,low
371,29,1,0,96,34470,9,2,2008,1,0,2383,6053,642,1,8,Basic,very_low
58637,95,1,1,36,72693,3,2,1999,1,1,7265,5530,919,1,3,Luxury,medium
7033,2,0,1,37,71260,9,10,2001,0,1,5051,6478,534,1,10,Basic,very_low
9474,28,1,1,84,72615,8,10,2002,0,1,6994,4977,156,0,3,Basic,very_low
93638,51,1,1,62,2272,10,4,1992,0,1,6134,2573,694,1,9,Basic,very_high
34835,98,0,0,64,40630,9,8,1997,1,1,4989,9405,495,0,4,Basic,low
71298,98,0,0,29,24335,8,5,1998,0,0,2964,4917,457,0,5,Basic,high
1885,81,0,0,46,91798,9,6,1994,1,0,4447,703,301,1,6,Basic,very_low
20348,57,0,0,75,47627,10,10,2021,0,0,209,1777,240,1,2,Basic,low
57044,25,0,0,93,2309,6,6,1992,1,0,2439,2443,527,1,4,Basic,medium
84396,64,0,0,96,88421,6,7,2015,1,1,7416,6190,593,1,2,Basic,very_high
87699,92,1,0,73,39608,6,7,2000,0,1,4147,7554,606,1,3,Basic,very_high
50327,82,0,1,8,43787,10,10,2015,0,0,334,5441,981,1,3,Basic,medium
43907,29,0,0,34,44603,10,3,2017,0,1,6877,3185,612,0,3,Basic,medium
32138,23,1,1,91,85307,5,3,1994,0,0,5589,377,839,1,9,Basic,low
12983,7,1,1,19,71169,9,2,2017,1,0,7650,956,114,0,9,Luxury,very_low
10460,57,1,0,85,29885,4,6,2020,0,1,5902,1754,815,1,4,Basic,very_low
91857,31,0,0,32,80096,3,1,2015,0,1,4522,6631,243,1,10,Basic,very_high
96843,25,1,0,66,6005,3,10,2011,0,0,7338,148,202,0,6,Basic,very_high
21018,51,0,1,75,85049,8,5,1998,0,1,792,5685,225,1,2,Basic,low
12797,47,1,0,26,44825,9,3,2001,1,0,9030,5720,961,1,4,Basic,very_low
6686,43,0,1,26,65951,4,2,2020,1,1,551,6929,464,0,0,Basic,very_low
70742,95,1,1,99,90573,4,1,1993,0,1,552,1971,261,1,2,Basic,high
83602,5,0,1,2,48528,9,7,1991,1,0,8993,8003,496,1,5,Basic,very_high
29798,98,0,0,25,60178,7,4,2015,0,0,6504,4054,462,0,2,Basic,low
46944,65,1,1,2,89651,6,3,1995,0,0,4029,4690,158,0,8,Basic,medium
57210,10,1,0,49,28837,10,2,2000,0,1,4533,5822,710,1,8,Basic,medium
75616,74,1,0,80,82139,7,10,2006,1,0,3725,1227,247,0,9,Basic,high
48408,85,1,0,60,21004,2,5,2020,0,1,918,4329,176,1,5,Basic,medium
9889,1,0,1,65,54796,6,1,2006,1,0,3856,2412,470,1,10,Basic,very_low
19729,30,0,0,81,52907,1,3,2003,1,0,1905,4477,591,0,1,Basic,very_low
53146,30,0,0,14,11726,10,8,2002,0,0,2207,9239,541,0,6,Basic,medium
87668,58,0,0,56,18473,7,7,2017,1,0,9625,7161,590,1,6,Basic,very_high
76424,37,0,1,81,44752,3,7,2021,0,1,9985,3100,505,0,8,Basic,high
61295,43,0,1,76,39034,6,1,1995,0,0,8048,688,329,1,0,Basic,high
69205,33,1,1,18,82451,8,2,1991,0,1,410,6080,789,1,0,Basic,high
60745,97,0,1,85,81543,9,6,2015,1,1,5075,5017,936,1,1,Basic,high
54298,90,1,0,24,86646,3,2,2017,0,1,8083,7857,829,1,3,Basic,medium
40286,85,0,1,51,21492,8,2,1993,1,0,5570,6932,500,1,9,Basic,medium
66621,48,0,0,89,52165,10,1,1995,1,1,5024,8103,388,1,4,Basic,high
84311,44,1,0,38,63461,7,9,2004,0,1,4762,6898,779,1,1,Basic,very_high
86163,4,0,0,59,77659,2,9,2020,0,0,342,8276,953,1,0,Basic,very_high
37677,5,1,1,32,13879,10,5,2002,1,0,5108,973,102,0,8,Luxury,low
37618,57,0,0,45,59333,2,3,2008,0,1,3892,7379,638,1,9,Basic,low
63297,55,1,0,34,92227,4,3,2011,1,0,5359,1233,828,0,0,Basic,high
72545,96,1,1,78,11290,10,6,2021,1,1,7668,4904,911,0,0,Luxury,high
8138,59,0,0,39,45026,4,4,2014,0,1,57,7754,645,1,9,Basic,very_low
54789,36,0,0,47,52920,6,8,2005,0,1,1180,7969,442,1,9,Basic,medium
89756,47,1,0,36,59946,5,6,2018,1,0,7684,3770,860,1,1,Basic,very_high
49904,92,0,0,90,96283,8,9,2014,1,0,8810,4176,431,0,0,Basic,medium
8583,64,1,0,92,61094,2,1,2015,1,0,5844,4576,421,1,4,Basic,very_low
52421,79,0,1,82,10806,9,5,1994,0,1,2290,5274,369,0,9,Basic,medium
81164,24,1,1,40,59977,8,9,2005,0,0,2828,3953,749,1,0,Basic,very_high
8941,4,0,0,94,7455,8,5,2012,0,0,7273,4065,987,0,1,Basic,very_low
17686,100,1,1,66,55983,5,9,2010,0,0,3069,161,303,1,3,Basic,very_low
74265,33,1,0,87,79197,5,10,2014,1,1,2985,4358,777,1,6,Basic,high
70021,52,1,0,28,95678,4,6,1992,0,1,4480,6919,680,1,1,Basic,high
44938,58,1,1,100,44121,8,6,2007,0,1,4004,7451,871,1,4,Basic,medium
17847,97,0,1,71,51955,8,7,2006,0,1,9901,2698,178,0,3,Basic,very_low
30403,97,1,0,84,59435,1,4,2017,1,0,8656,8575,490,1,1,Basic,low
30863,78,0,1,34,73984,6,9,2015,0,0,4411,2968,273,1,9,Basic,low
7477,35,1,0,18,321,9,3,1991,1,0,4255,2350,300,1,0,Basic,very_low
15415,80,0,1,84,46895,7,10,2007,0,1,1439,6116,410,1,2,Basic,very_low
53818,53,0,0,44,79755,8,10,1999,0,0,1743,8920,416,0,0,Basic,medium
23854,10,1,0,23,13330,8,3,2004,0,1,3882,8632,253,0,9,Basic,low
81805,51,1,1,16,99624,2,8,2003,0,0,1695,6791,521,0,0,Basic,very_high
30402,63,0,0,33,18703,8,9,2012,1,0,8054,6328,984,1,4,Basic,low
85576,83,0,0,21,77949,3,2,1998,1,0,5884,3567,507,1,8,Basic,very_high
77491,88,1,0,13,77053,10,3,2011,0,0,1982,7017,153,1,7,Basic,high
13131,22,0,1,46,35636,1,7,2003,1,1,2408,213,848,1,1,Basic,very_low
49426,30,1,0,97,42490,9,3,2021,0,0,1448,4179,867,0,9,Basic,medium
82517,24,1,0,97,87590,7,1,2011,0,1,5963,6047,579,0,1,Basic,very_high
6914,33,0,1,29,82175,10,1,1996,1,0,1723,5850,263,0,10,Basic,very_low
84952,13,0,0,85,40406,4,10,2018,0,0,448,7902,241,0,9,Basic,very_high
95441,70,0,1,65,3574,6,10,2017,1,1,2841,3067,404,1,3,Basic,very_high
42674,36,0,1,5,9068,3,3,2014,1,1,4636,286,177,0,7,Basic,medium
13814,46,1,0,97,48615,5,2,2007,0,0,4772,2443,598,0,9,Basic,very_low
77346,34,0,1,43,12919,6,1,2010,1,1,5367,6179,138,0,4,Basic,high
42079,5,1,0,10,40631,4,1,1991,0,0,3385,5392,254,1,10,Basic,medium
86276,45,1,0,93,36645,6,10,2008,1,1,895,925,895,1,1,Basic,very_high
14614,21,0,0,3,35413,9,8,2015,1,1,1185,4610,446,1,4,Basic,very_low
71588,89,0,0,21,2882,3,7,2012,1,0,1540,5378,318,1,5,Basic,high
64079,93,0,0,50,82368,7,8,2019,0,0,7255,2140,388,1,8,Basic,high
94847,31,1,1,6,31217,7,3,2001,0,1,9311,1533,426,0,8,Basic,very_high
30736,93,1,0,31,53347,10,7,2014,0,0,9349,4876,294,0,2,Basic,low
21558,89,0,0,3,54670,3,10,1994,0,1,4900,2763,159,1,5,Basic,low
41404,2,0,0,69,1993,2,8,2020,1,0,7226,9838,814,0,8,Basic,medium
26223,35,1,1,8,53223,3,6,2014,1,1,1084,7324,195,0,5,Luxury,low
94978,24,0,1,11,47741,6,5,1998,1,1,6898,5326,755,1,9,Basic,very_high
63915,68,0,0,49,73129,10,4,2009,1,0,260,9525,593,1,4,Basic,high
24905,99,0,0,49,39297,8,9,1994,0,1,5852,4135,801,0,5,Basic,low
20401,88,1,1,3,18235,6,8,1994,0,1,8548,3330,313,1,1,Basic,low
9448,58,1,0,49,93978,1,4,2020,1,1,3506,3320,139,1,8,Basic,very_low
51859,59,0,0,60,34698,4,8,2003,0,1,7275,1742,572,0,7,Basic,medium
5598,10,0,0,38,94927,3,6,1994,0,1,5818,1570,825,0,0,Basic,very_low
1102,45,1,0,40,1004,3,6,2011,0,1,1186,7583,147,0,6,Basic,very_low
68224,12,1,0,14,59027,7,2,2017,0,1,1292,6865,525,1,8,Basic,high
3448,13,0,1,68,46201,2,2,2001,0,0,6278,8530,928,1,0,Basic,very_low
57412,53,1,0,6,94887,4,9,2013,0,1,4079,2525,538,1,5,Basic,medium
86433,56,0,0,5,68065,3,5,2015,0,1,8138,5351,166,1,5,Basic,very_high
35576,47,0,0,18,21443,10,3,2006,1,1,5824,5400,790,1,3,Basic,low
50077,66,0,0,72,45791,5,10,2016,1,1,914,514,222,1,7,Basic,medium
41404,2,0,0,69,1993,2,8,2020,1,0,7226,9838,814,0,8,Basic,medium
69048,35,1,0,58,31162,7,8,2001,0,0,6900,1130,729,1,2,Basic,high
416,46,0,1,45,62199,8,4,1996,0,1,7208,7691,786,0,1,Basic,very_low
31952,33,1,0,60,24474,9,5,2005,0,0,1446,6397,587,0,1,Basic,low
3189,56,1,0,23,33308,1,7,2001,1,0,3230,2889,971,0,8,Basic,very_low
8969,72,1,1,92,69766,5,3,2013,1,0,781,7703,627,1,9,Luxury,very_low
13027,58,0,1,2,39083,1,7,2011,0,1,8344,8116,341,0,10,Basic,very_low
27060,39,0,0,90,65435,1,7,2007,1,1,6939,379,570,0,7,Basic,low
6284,3,1,0,21,57434,6,4,2016,0,1,1898,8827,768,0,0,Basic,very_low
76658,24,1,1,7,10408,7,8,2020,1,1,9433,6604,286,1,3,Luxury,high
64164,47,1,1,49,2059,5,2,2016,1,0,6643,2420,273,1,2,Luxury,high
41371,14,0,0,64,14407,5,1,2013,0,0,605,2442,458,1,1,Basic,medium
57160,15,1,1,43,40786,8,8,2002,0,0,4018,4871,836,1,2,Basic,medium
89169,88,1,1,90,14403,10,6,2011,1,0,1532,69,513,0,10,Luxury,very_high
23107,81,1,0,54,75314,5,7,1995,1,0,8101,2580,916,1,0,Basic,low
30291,10,0,0,24,14914,4,8,1997,0,1,9572,7717,374,0,7,Basic,low
82202,79,1,1,8,74838,10,7,2003,1,1,9681,8174,648,0,1,Luxury,very_high
2943,1,1,1,29,27296,9,2,2005,0,1,4470,8588,851,1,9,Basic,very_low
6570,63,1,0,81,64028,4,10,2018,1,0,5696,7493,894,1,1,Basic,very_low
45149,7,0,0,76,71965,8,2,2001,1,1,9113,2206,866,0,0,Basic,medium
81531,57,0,1,2,53236,7,1,1990,0,0,6192,9969,736,1,2,Basic,very_high
77776,68,0,0,7,8289,4,6,2010,0,0,5333,8925,186,1,3,Basic,high
53063,39,1,0,63,73100,8,8,2002,1,0,4749,5479,769,1,10,Basic,medium
13905,62,1,0,68,27562,10,7,2004,0,1,7859,3320,257,1,7,Basic,very_low
1513,95,0,0,43,99468,2,9,2002,1,1,2504,8951,718,0,10,Basic,very_low
15940,42,0,0,15,60924,3,2,1990,0,1,729,4150,526,0,2,Basic,very_low
28452,79,1,0,40,79918,4,10,2006,1,1,388,1889,566,1,2,Basic,low
43224,55,0,1,92,83982,5,7,2007,1,1,3889,7735,522,0,10,Basic,medium
78229,55,1,1,41,43990,4,5,2021,1,0,6218,1061,862,0,9,Luxury,high
43224,55,0,1,92,83982,5,7,2007,1,1,3889,7735,522,0,10,Basic,medium
16037,47,0,0,19,32231,3,1,2009,1,0,6341,3534,299,1,6,Basic,very_low
70603,35,1,0,42,21908,8,1,2012,0,0,2976,8011,324,0,7,Basic,high
27903,21,1,0,65,56311,5,5,2007,1,1,7234,1491,211,0,0,Basic,low
88399,91,1,0,15,72840,9,9,2006,1,1,6762,9381,974,1,2,Basic,very_high
59571,61,0,0,30,29650,5,8,2016,1,0,9638,3883,799,0,8,Basic,medium
50252,4,1,0,92,12384,6,10,2014,0,1,662,3607,278,1,10,Basic,medium
88746,45,1,0,43,59032,1,2,2017,1,0,8703,8075,426,0,4,Basic,very_high
76635,6,1,1,1,73981,2,5,1999,0,0,981,5857,949,1,1,Basic,high
78180,26,1,1,46,50817,7,5,1995,0,0,4079,5605,152,0,6,Basic,high
95566,7,1,1,21,90932,7,5,2002,1,1,2871,6556,474,0,2,Luxury,very_high
59730,70,1,1,24,87768,2,10,1993,1,0,431,3219,760,1,1,Luxury,medium
41441,21,1,0,88,92629,4,9,1990,0,1,2349,9601,292,1,5,Basic,medium
59730,70,1,1,24,87768,2,10,1993,1,0,431,3219,760,1,1,Luxury,medium
51393,99,1,1,68,23582,3,7,2004,1,1,8696,5199,736,1,8,Luxury,medium
93003,94,0,1,17,30775,3,3,1999,1,1,8476,207,303,1,10,Basic,very_high
23888,24,0,1,24,2000,4,6,2011,0,1,3055,3497,107,1,10,Basic,low
95293,80,0,0,43,19697,1,4,1993,1,1,7547,8860,772,0,5,Basic,very_high
70596,87,1,0,75,26342,6,4,2009,0,0,3847,6277,516,1,8,Basic,high
73903,34,1,0,35,70056,3,2,2017,0,0,250,2992,718,0,5,Basic,high
67135,30,1,0,64,32695,3,8,2020,1,1,2579,3894,828,1,2,Basic,high
64209,30,1,1,55,53245,5,5,1992,1,0,9761,6148,525,1,0,Luxury,high
15118,74,1,0,28,55870,6,2,2014,1,0,6483,9938,944,1,6,Basic,very_low
73069,63,0,0,40,20202,10,5,2021,1,0,8757,4118,418,0,1,Basic,high
28741,2,0,0,17,55862,2,3,2010,1,1,4434,2427,241,1,10,Basic,low
55217,65,0,1,28,77123,4,7,2007,1,0,6282,7944,669,0,10,Basic,medium
66713,10,0,0,25,84464,3,10,2006,1,1,7410,9851,399,1,1,Basic,high
97380,94,1,1,7,39343,9,5,2006,0,0,6798,2050,997,1,7,Basic,very_high
35948,75,0,0,53,44374,3,10,2008,1,0,8724,8356,357,0,6,Basic,low
63076,8,1,1,54,43957,2,6,2019,1,1,8663,9637,670,1,5,Luxury,high
47938,17,0,0,68,64247,7,1,2013,0,1,327,209,352,1,8,Basic,medium
98857,4,1,1,72,27821,2,2,2015,1,0,7778,8943,404,0,5,Luxury,very_high
58092,76,1,0,42,91522,1,10,2000,1,1,2172,8285,329,0,5,Basic,medium
1658,78,0,1,21,34872,9,2,1990,1,0,28,7047,691,0,4,Basic,very_low
64718,54,0,1,4,92176,2,6,2003,1,1,3947,659,781,1,1,Basic,high
15246,59,0,1,48,91241,7,7,2020,1,0,460,7469,596,1,1,Basic,very_low
44414,70,0,0,94,54108,8,1,2003,1,0,8675,4871,933,1,0,Basic,medium
16932,34,1,0,77,90014,4,10,1997,0,1,1623,969,710,0,2,Basic,very_low
31209,63,1,0,23,21208,3,9,2008,0,0,2215,8146,439,1,10,Basic,low
75408,30,0,0,37,51561,4,7,1994,0,1,5696,2594,634,1,4,Basic,high
19782,60,1,0,92,64003,6,10,2000,1,1,3582,345,518,1,5,Basic,very_low
25602,39,1,0,90,89965,7,7,2006,0,0,4297,1395,685,1,1,Basic,low
48540,42,0,0,27,98742,4,5,2016,1,1,5751,8410,489,1,4,Basic,medium
56878,60,0,1,62,33253,7,5,2015,0,0,8687,3976,771,0,2,Basic,medium
49667,13,1,1,90,6607,6,5,1993,0,1,8626,9607,488,1,6,Basic,medium
25625,69,0,0,84,21148,8,6,2019,1,0,5174,5117,379,0,6,Basic,low
23548,42,1,1,26,71297,5,3,1991,1,0,5326,780,600,1,8,Luxury,low
38800,99,0,0,53,20848,1,4,2003,1,1,6536,6725,149,0,0,Basic,low
94317,74,0,0,75,18454,3,10,2018,1,1,8296,4088,176,0,5,Basic,very_high
90874,72,1,1,23,27160,5,4,2009,0,1,4206,730,162,0,1,Basic,very_high
64245,59,1,1,5,9634,4,2,2012,0,1,4341,8736,559,1,5,Basic,high
10206,42,1,0,56,15906,5,4,2007,0,0,6807,5748,537,1,9,Basic,very_low
30226,74,1,1,87,71053,10,9,2007,0,0,515,13,223,0,4,Basic,low
88308,31,1,0,35,43367,4,7,2014,1,1,524,4078,637,1,6,Basic,very_high
62366,36,0,0,41,66682,7,5,2020,1,0,7835,2613,178,1,8,Basic,high
5518,98,0,0,59,55040,3,4,2002,0,1,4645,7088,337,1,6,Basic,very_low
36436,85,0,1,63,72022,2,1,1995,0,1,4258,6587,575,1,2,Basic,low
69623,69,0,0,54,12448,3,7,2007,0,0,2459,9314,471,1,2,Basic,high
13374,74,1,0,34,49372,6,9,2005,1,1,5906,9308,346,1,0,Basic,very_low
62083,16,1,0,63,54562,2,2,1991,1,0,1709,1826,121,0,8,Basic,high
97653,53,0,1,76,29078,2,5,2006,1,1,415,2055,137,1,7,Basic,very_high
17583,54,0,1,86,98489,9,3,2010,0,1,6237,6677,675,1,5,Basic,very_low
75408,30,0,0,37,51561,4,7,1994,0,1,5696,2594,634,1,4,Basic,high
95180,5,1,1,90,42366,1,2,2009,1,0,7513,6148,197,1,9,Luxury,very_high
27581,56,0,0,54,43343,9,2,2008,0,0,131,2535,271,0,9,Basic,low
95702,29,1,0,47,23961,3,3,2013,1,1,9333,2189,896,0,4,Basic,very_high
604,76,1,1,73,18386,4,10,1995,1,1,1599,1999,920,1,3,Luxury,very_low
41188,30,1,0,62,20895,8,9,2012,0,1,33,7475,361,1,1,Basic,medium
29556,91,1,1,33,43869,2,4,1990,1,0,6403,5380,677,0,2,Luxury,low
31044,53,0,0,16,5535,1,10,1999,0,1,698,9004,740,1,5,Basic,low
79002,20,0,0,11,980,2,3,1991,0,0,5981,5613,745,0,10,Basic,high
